name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"53.562762,9.573723",1/4/2024,7,0.2,1.8,3.8,-4.8,-1.8,0.1,88.3,0.404,100,37.5,"rain,snow",0,0,50.4,25.1,308.4,999,97.8,29.2,9.7,0.9,1,,2024-01-04T08:37:41,2024-01-04T16:15:30,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/5/2024,0.6,-0.4,0.1,-3,-5.7,-4.7,-1.1,91.7,3.764,100,79.17,"rain,snow",4.4,0.3,45.7,23.8,85.7,1003.9,97.8,15.4,7,0.6,0,,2024-01-05T08:37:20,2024-01-05T16:16:45,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/6/2024,-0.4,-1.1,-0.7,-5.1,-6.5,-5.8,-2.2,89.7,2.432,100,91.67,"rain,snow",5.4,3.7,41,21,64.9,1011.8,96.2,10.8,4.1,0.4,0,,2024-01-06T08:36:56,2024-01-06T16:18:04,0.84,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/7/2024,-0.4,-2.9,-1.5,-3.2,-8,-5.9,-5.5,74.3,0.008,100,16.67,"rain,snow",0,4.9,35.3,18.5,35.1,1026.4,55.6,36.8,32.9,2.9,3,,2024-01-07T08:36:28,2024-01-07T16:19:25,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/8/2024,0,-3.7,-1.5,-4.4,-7.1,-5.7,-5.4,75.3,0.001,100,4.17,"rain,snow",0.4,4.4,42.5,18.8,54.5,1035.4,50.5,39.6,16.8,1.4,1,,2024-01-08T08:35:57,2024-01-08T16:20:49,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/9/2024,-1.4,-7.9,-4.9,-3.4,-8.2,-6.3,-6.3,90.4,0,0,0,,0,3.6,25.2,7.8,45,1038.6,0.5,16.4,12,0.9,1,,2024-01-09T08:35:22,2024-01-09T16:22:15,0.93,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/10/2024,-2.5,-6.4,-4,-3.8,-8.7,-7.2,-5,93,0,0,0,,0,3.7,21.2,11.4,65,1034.8,25.2,11.1,16.3,1.4,1,,2024-01-10T08:34:44,2024-01-10T16:23:44,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/11/2024,1,-3.7,-1.3,1,-6.5,-3.2,-1.7,96.7,0,0,0,"rain,snow",1.5,3.4,18.7,11.3,285.9,1032.7,78,3.7,12.7,1,1,,2024-01-11T08:34:02,2024-01-11T16:25:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/12/2024,3.3,-6.5,-0.6,-0.2,-8.1,-3.3,-1.3,95.4,0,0,0,,0,2.7,30.6,15.7,253,1029,79.9,9,14,1.4,1,,2024-01-12T08:33:17,2024-01-12T16:26:48,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/13/2024,4.5,2.6,3.4,0.6,-1.6,-0.6,2.7,95.1,3.146,100,100,rain,0,0.5,53.6,25.3,262.2,1015.7,93.9,12.6,8.4,0.7,1,,2024-01-13T08:32:29,2024-01-13T16:28:23,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/14/2024,3.6,1.3,2.7,-0.2,-3.3,-1.3,1.2,89.9,1.085,100,83.33,"rain,snow",0.1,0,48.2,22,259.8,1002.5,71.2,29.6,16,1.5,1,,2024-01-14T08:31:38,2024-01-14T16:30:01,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/15/2024,2.1,-0.4,1,-2.2,-3.9,-3,-0.1,92,2.219,100,70.83,"rain,snow",3.1,0.2,61.2,23,263.5,994.4,92.1,31,17.1,1.5,1,,2024-01-15T08:30:43,2024-01-15T16:31:40,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/16/2024,0.8,-2.4,-0.6,-3.4,-6.9,-4.9,-1.9,90.4,1.864,100,41.67,"rain,snow",0.3,3.5,36.4,19.2,232.7,1003.5,76.4,26.8,13,1.1,2,,2024-01-16T08:29:46,2024-01-16T16:33:21,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/17/2024,-0.4,-2.6,-1.3,-1.8,-7.7,-5.3,-4.5,79.2,0,0,0,,0,6.5,42.1,22.7,201.1,993.5,83.1,29.6,11.2,1,1,,2024-01-17T08:28:45,2024-01-17T16:35:03,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/18/2024,2.1,-8,-2.7,-1.1,-8,-4.5,-4.4,88.8,0.107,100,4.17,"rain,snow",0,4.5,27,12.4,244.9,997.8,20,19.9,13.4,1.2,1,,2024-01-18T08:27:41,2024-01-18T16:36:47,0.25,"Snow, Rain",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"00704,E9645,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/19/2024,2.8,-1.1,0.8,-1.7,-6.4,-4,-1.3,85.8,2.869,100,62.5,"rain,snow",0.4,8.3,52.2,27.4,239.1,1012.8,46.1,36.7,38.5,3.4,4,,2024-01-19T08:26:34,2024-01-19T16:38:33,0.28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/20/2024,3.6,0.1,1.7,-0.4,-4.8,-3.1,-1.3,80.6,0,0,0,,0,7.5,50.4,23.7,232.3,1023.1,65.4,24.4,33,3,2,,2024-01-20T08:25:25,2024-01-20T16:40:20,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/21/2024,4.7,0.2,2.8,0,-4.4,-1.8,-4.7,59.4,0,0,0,,0,4.1,56.9,29.6,190.9,1018.6,96.7,40.1,10.5,0.9,1,,2024-01-21T08:24:12,2024-01-21T16:42:08,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/22/2024,10.1,5.1,8.3,10.1,0.2,4.7,5,79.9,7.684,100,50,rain,0,0,88.9,39.4,223.7,1003.7,74.5,27.2,20,1.8,2,,2024-01-22T08:22:57,2024-01-22T16:43:58,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/23/2024,7.8,5.7,6.9,4.3,0.9,3,3.6,79.9,2.355,100,45.83,rain,0,0,63.4,31.1,240.2,1014.8,68.6,19.9,34.1,3.1,2,,2024-01-23T08:21:39,2024-01-23T16:45:49,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/24/2024,12.1,7.3,9.9,12.1,3.4,7.8,6.2,78.3,8.104,100,58.33,rain,0,0,92.2,47.9,259.9,1009.3,64.8,16.5,20.3,1.7,1,,2024-01-24T08:20:19,2024-01-24T16:47:41,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/25/2024,8.3,2.7,6.4,5.6,1.1,3.3,4.1,85.8,0,0,0,,0,0,58.3,31.8,273.2,1023.4,59,15.8,17.2,1.5,1,,2024-01-25T08:18:56,2024-01-25T16:49:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/26/2024,10.3,5.2,7.2,10.3,1.1,3.9,5.3,88.1,6.887,100,37.5,rain,0,0,70.6,42,251,1019.4,74,15.6,6.4,0.4,0,,2024-01-26T08:17:30,2024-01-26T16:51:27,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/27/2024,7.8,2.6,5,5,0,2,2.6,84.4,0,0,0,,0,0,44.3,21.3,251,1032,25.3,22.4,29.3,2.6,2,,2024-01-27T08:16:02,2024-01-27T16:53:22,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/28/2024,8.2,-2.3,2.9,6.1,-5.4,0,-0.8,78.7,0,0,0,,0,0,31.3,17.1,156.1,1031.3,43.9,29.7,34.8,3.1,2,,2024-01-28T08:14:32,2024-01-28T16:55:17,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/29/2024,10.1,0.9,5.2,10.1,-2.3,3.4,-0.3,68.3,0,0,0,,0,0,31,14.6,183.3,1026.3,83.4,42.4,36.3,3.1,2,,2024-01-29T08:12:59,2024-01-29T16:57:13,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/30/2024,10.3,2.4,6.6,10.3,-0.3,4.6,4.4,86.2,0.099,100,4.17,rain,0,0,44.3,24.9,204,1025.7,99.3,28.9,20.6,1.7,1,,2024-01-30T08:11:24,2024-01-30T16:59:10,0.65,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",1/31/2024,6.6,4.6,5.5,2.9,0.5,1.7,1.8,77.5,0.4,100,20.83,rain,0,0,53.6,29.9,245.4,1028.1,83.5,34.3,19.8,1.7,1,,2024-01-31T08:09:47,2024-01-31T17:01:07,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/1/2024,8.1,4.4,6,4,0.7,2.3,3.5,84.6,2.311,100,25,rain,0,0,58.7,34.4,268,1023.4,33.2,17.6,35.3,3,2,,2024-02-01T08:08:07,2024-02-01T17:03:05,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/2/2024,9.3,4.7,6.7,6,0.9,3.3,5.1,89.3,0.513,100,20.83,rain,0,0,49.7,26.6,248.8,1021.9,99.7,16.6,6.6,0.5,0,,2024-02-02T08:06:26,2024-02-02T17:05:03,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/3/2024,10.3,6.7,9.2,10.3,3.7,6.9,7.4,88.2,2.616,100,62.5,rain,0,0,59,28.7,269.3,1018,86.3,23.7,14.3,1.1,1,,2024-02-03T08:04:42,2024-02-03T17:07:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/4/2024,8.6,6,7.2,5.5,2.2,3.6,4.6,84.3,6.537,100,29.17,rain,0,0,65.9,34.8,259.4,1014.3,85.5,26.8,15.1,1.3,1,,2024-02-04T08:02:57,2024-02-04T17:09:00,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/5/2024,10,8,9.1,10,4.2,5.5,7.3,88.4,4.072,100,91.67,rain,0,0,65.9,36.8,263.7,1009.5,99.6,12,5.8,0.5,0,,2024-02-05T08:01:10,2024-02-05T17:10:59,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/6/2024,11.1,5.2,9.3,11.1,1,6.5,7.3,87.5,13.312,100,62.5,rain,0,0,68.4,32.3,246.6,1001.6,99.9,23,9,0.8,0,,2024-02-06T07:59:21,2024-02-06T17:12:58,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/7/2024,5.6,-0.2,3.8,2.2,-2.5,0.5,0.5,79.9,0.514,100,37.5,rain,0,0,47.5,26.3,276.4,1002,79.4,31.6,35.8,3.1,2,,2024-02-07T07:57:30,2024-02-07T17:14:58,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/8/2024,3.2,-0.1,1.2,3.2,-3.6,-1,-0.4,89.7,1.935,100,20.83,"rain,snow",0,0,29.5,14.4,164,1001,91.5,28.5,26.6,2.4,1,,2024-02-08T07:55:37,2024-02-08T17:16:57,0.95,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/9/2024,4.1,0.8,2.1,2.1,-4.5,-1.8,1.6,96.4,14.201,100,95.83,"rain,snow",1.6,0,45,22.6,98,989.7,98,11.6,11.8,1,1,,2024-02-09T07:53:43,2024-02-09T17:18:57,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/10/2024,8,4.3,6.1,6.2,2.1,4,6,99.4,0.595,100,29.17,rain,0,0,30.2,16.4,79.6,990.4,97.5,3.8,23.3,2,1,,2024-02-10T07:51:47,2024-02-10T17:20:56,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00704,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/11/2024,5.8,4.8,5.3,4.8,1.5,2.7,5,97.7,2.293,100,29.17,rain,0,0,34.2,19.6,78.8,992.2,100,4.8,8.4,0.7,0,,2024-02-11T07:49:49,2024-02-11T17:22:56,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00704,E9645,C9514,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/12/2024,8.5,4.7,6.6,6.1,1.6,4.7,5.5,93.1,1.14,100,54.17,rain,0,0,36.7,16.3,267.8,1000.7,67.2,15,18.4,1.5,1,,2024-02-12T07:47:50,2024-02-12T17:24:55,0.09,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/13/2024,7.4,3.2,5.6,5,-0.1,2.7,3.6,86.9,0.012,100,20.83,rain,0,0,48.2,18.8,217.1,1014,75.8,24.7,17.1,1.5,1,,2024-02-13T07:45:50,2024-02-13T17:26:55,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,01451,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/14/2024,11.1,4.9,8.3,11.1,1.9,6.9,7.3,93.4,6.851,100,91.67,rain,0,0,43.2,17.4,191.1,1013.8,99.9,12.1,14.9,1.3,1,,2024-02-14T07:43:48,2024-02-14T17:28:54,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/15/2024,12.4,10.9,11.8,12.4,10.9,11.8,11.2,95.7,2.467,100,79.17,rain,0,0,29.5,14.6,200,1014.3,99.3,9.6,11.3,0.9,1,,2024-02-15T07:41:44,2024-02-15T17:30:53,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/16/2024,14.6,10.2,11.7,14.6,10.2,11.7,9.2,85,0.316,100,33.33,rain,0,0,41.4,22.2,217,1011.8,98.2,35.9,29.1,2.6,2,,2024-02-16T07:39:40,2024-02-16T17:32:52,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/17/2024,10.3,-0.1,6,10.3,-1.8,3.4,3.4,83.9,0.116,100,20.83,rain,0,0,41,24.3,286.5,1027.6,73,25.6,29.9,2.5,1,,2024-02-17T07:37:34,2024-02-17T17:34:51,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/18/2024,9.5,0.4,6.6,7.3,-1.9,4.3,5.5,92.6,13.345,100,62.5,rain,0,0,43.6,18.8,167.5,1024.7,91.7,14.5,15.8,1.4,1,,2024-02-18T07:35:27,2024-02-18T17:36:50,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/19/2024,10.3,5.9,8,10.3,2.2,5.5,6.8,91.9,4.548,100,91.67,rain,0,0,45,25.9,286.1,1019.9,99.6,18.5,21.9,1.8,1,,2024-02-19T07:33:18,2024-02-19T17:38:48,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/20/2024,9.6,6.7,8,7.4,3,5.2,5.7,85.2,0.21,100,25,rain,0,0,40,24,257.7,1022.4,98.9,17.5,28.8,2.6,1,,2024-02-20T07:31:09,2024-02-20T17:40:47,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/21/2024,9.8,7.7,8.8,7.8,4.4,6.3,6.7,86.5,3.771,100,62.5,rain,0,0,45,22.1,214,1012.2,100,16.4,25.6,2.2,2,,2024-02-21T07:28:58,2024-02-21T17:42:45,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/22/2024,11.8,7.5,9.7,11.8,4.1,8.4,8,89.3,4.124,100,66.67,rain,0,0,67.3,26.8,174.8,989.4,96.3,16.4,24,2,2,,2024-02-22T07:26:47,2024-02-22T17:44:42,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/23/2024,11.5,3.9,6.9,11.5,0.2,3.2,2,71.2,0.998,100,29.17,rain,0,0,84.6,45.7,209.6,989.5,62.6,36.9,37.8,3.4,2,,2024-02-23T07:24:34,2024-02-23T17:46:40,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/24/2024,9,1.6,5.2,7.1,-1.1,2.5,2.1,80.9,2.002,100,25,rain,0,0,34.2,19.1,174.4,999.3,55.9,38.8,45.7,3.8,3,,2024-02-24T07:22:20,2024-02-24T17:48:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/25/2024,7.5,1.9,4.6,5.2,-1.5,2,2.3,84.8,0.69,100,54.17,rain,0,0,41,21,173.9,1002.9,73.1,31.6,29.3,2.6,2,,2024-02-25T07:20:06,2024-02-25T17:50:34,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/26/2024,5.6,-0.4,2.8,2.7,-2,0.7,1.9,94.1,0,0,0,,0,0,29.9,16.5,26.4,1008.7,83.5,10.3,43.2,3.8,2,,2024-02-26T07:17:50,2024-02-26T17:52:31,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/27/2024,4.4,2.6,3.5,4.2,-0.1,1.8,1.7,88.1,0,0,0,,0,0,24.1,11.1,37.5,1018.5,70.7,18.3,44,3.9,5,,2024-02-27T07:15:34,2024-02-27T17:54:27,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/28/2024,6.4,2.1,4.2,3.8,-0.4,1.7,1.8,84.3,0,0,0,,0,0,28.8,14.2,200.6,1020.3,81.4,12.8,32.3,2.8,2,,2024-02-28T07:13:17,2024-02-28T17:56:23,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",2/29/2024,12.6,2.9,7.3,12.6,-0.8,5,1.7,68.8,0,0,0,,0,0,38.5,22.6,160.9,1012.2,68.3,26.4,72.3,6.2,3,,2024-02-29T07:10:59,2024-02-29T17:58:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/1/2024,11.2,1.7,6.8,11.2,-2,4.8,3.5,80.2,0,0,0,,0,0,33.1,15.2,155.9,1004.6,58.9,20.1,51.6,4.4,3,,2024-03-01T07:08:40,2024-03-01T18:00:14,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/2/2024,13.8,5.4,9.1,13.8,3.4,8,5.3,77.8,0.011,100,12.5,rain,0,0,27.4,16.2,132.3,1004.6,75.3,24.1,64.3,5.4,4,,2024-03-02T07:06:21,2024-03-02T18:02:09,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/3/2024,14.1,2.7,8.5,14.1,1,7.1,6,85.1,0,0,0,,0,0,40,20.2,82.8,1005.1,36.3,11.5,88.4,7.6,4,,2024-03-03T07:04:01,2024-03-03T18:04:04,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/4/2024,12.6,5.3,7.8,12.6,2.4,6.3,6.1,89.6,0,0,0,,0,0,33.5,18.3,56.5,1010.7,56.7,7,87.4,7.6,4,,2024-03-04T07:01:41,2024-03-04T18:05:59,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/5/2024,8.1,3.2,5.3,5,0.5,2,1,74.2,0,0,0,,0,0,37.4,22.2,73.7,1017.4,66.1,27.1,70.3,6.1,5,,2024-03-05T06:59:19,2024-03-05T18:07:53,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/6/2024,8.8,0.1,3.8,7.2,-3,1.3,0.5,80.2,0,0,0,,0,0,28.8,13.6,68.5,1025,16.7,30.8,93.1,8.1,5,,2024-03-06T06:56:58,2024-03-06T18:09:47,0.87,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/7/2024,6.6,1.9,3.8,4,-2,0.7,0.7,80.7,0,0,0,,0,0,30.6,17.2,65.6,1027.5,58.7,18.1,41.5,3.6,1,,2024-03-07T06:54:35,2024-03-07T18:11:41,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/8/2024,8.3,-0.8,3.9,5.1,-4.8,0.6,-1.4,70.7,0,0,0,,0,0,40.7,23.1,84.8,1019.9,0.4,19,116.7,10.2,4,,2024-03-08T06:52:13,2024-03-08T18:13:34,0.94,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/9/2024,10.1,1.3,5.4,10.1,-2.8,2.1,-0.2,67.6,0,0,0,,0,0,46.8,30.7,97,1008.9,12.4,21.3,101.4,8.7,5,,2024-03-09T06:49:50,2024-03-09T18:15:27,0.97,Clear,Clear conditions throughout the day.,clear-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/10/2024,11.2,3.1,6.9,11.2,-0.4,4.3,3.1,77.1,0,0,0,,0,0,47.2,25.9,65.4,1003.9,44.3,13.5,88.7,7.6,4,,2024-03-10T06:47:26,2024-03-10T18:17:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/11/2024,9.3,5.9,7.4,7.6,2.4,4.9,4.7,83.5,0.099,100,8.33,rain,0,0,38.2,18.9,55.3,1004,95.4,15.7,15.4,1.4,0,,2024-03-11T06:45:02,2024-03-11T18:19:13,0.04,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/12/2024,10.8,3.7,7.5,10.8,2.5,7,5.4,87,0.002,100,4.17,rain,0,0,27.4,11.4,203,1012.6,91.9,9.8,35,2.8,3,,2024-03-12T06:42:38,2024-03-12T18:21:05,0.07,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/13/2024,11.5,2.4,7.6,11.5,0,6.4,6.2,91.4,0.409,100,33.33,rain,0,0,34.2,16.7,183.5,1014.4,72.5,8.6,67.2,5.8,3,,2024-03-13T06:40:13,2024-03-13T18:22:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/14/2024,17.1,9.4,12.4,17.1,7.9,12.2,8.4,77.6,0.096,100,4.17,rain,0,0,40.7,22.4,205.5,1011.4,98.7,27.7,99.8,8.7,4,,2024-03-14T06:37:48,2024-03-14T18:24:49,0.14,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
"53.562762,9.573723",3/15/2024,14.6,9.9,11.7,14.6,8.3,11.6,9.1,84,8.729,100,45.83,rain,0,0,52.9,19.2,198.5,1006.5,82.9,29.9,39.1,3.2,2,,2024-03-15T06:35:23,2024-03-15T18:26:41,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00704,E9645,04857,01981,00760,01975,04039"
